measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,102,United States of America,3,Both,22,All ages,717,Self-harm and interpersonal violence,1,Number,1994,60984.93544239119,61524.44724255804,60278.594278614815
1,Deaths,102,United States of America,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1994,23.00993019500609,23.213490775519407,22.743424036485884
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2003,882114.1461545846,931828.8122542313,777583.9396437277
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2003,304.93814494127645,322.1240138255793,268.8030853203608
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2000,910475.3739580091,961408.0603318104,804428.1731147466
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,323.9419925480122,342.0635545162702,286.210997808456
1,Deaths,102,United States of America,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,1997,109.79334386248179,117.86443777544781,100.91820589705138
1,Deaths,102,United States of America,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1997,0.040229611375370046,0.04318695796916194,0.03697765329948463
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2003,162505.49968465994,170301.70125414943,146296.42442834747
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2003,56.17654566885433,58.87161552410156,50.573228500185635
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2003,5136.027683649603,5428.6846796670125,4573.875213841321
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2003,1.7754740257217103,1.876642657761763,1.581143471036953
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,1,Number,2003,51762.68479770742,52475.41501129727,50786.24052677591
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,3,Rate,2003,17.893848713573206,18.140232506558643,17.556301576488494
1,Deaths,102,United States of America,3,Both,22,All ages,696,Unintentional injuries,1,Number,2003,49491.682342737564,51657.35008798185,45225.163524484546
1,Deaths,102,United States of America,3,Both,22,All ages,410,Neoplasms,1,Number,1995,587824.8078125265,606296.7348295719,550645.0104073847
1,Deaths,102,United States of America,3,Both,22,All ages,410,Neoplasms,3,Rate,1995,219.61850549489063,226.51984234079663,205.72768048683102
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2000,155426.88398256488,162612.32172712422,140811.96488003843
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2000,55.300006933699954,57.85654507507043,50.10010131250867
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2000,4389.571288048336,4639.143082936662,3903.343758860414
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2000,1.5617846568440057,1.6505808910226971,1.3887876498496152
1,Deaths,102,United States of America,3,Both,22,All ages,526,Digestive diseases,1,Number,1997,83111.65988233913,86491.46879593775,76933.74944093275
1,Deaths,102,United States of America,3,Both,22,All ages,526,Digestive diseases,3,Rate,1997,30.45311910725924,31.691522040750286,28.18945787401628
1,Deaths,102,United States of America,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1997,15.581234242626886,16.16093837361598,14.37704747475018
1,Deaths,102,United States of America,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,1995,7523.280715638129,7844.355075248983,6934.3337879839
1,Deaths,102,United States of America,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1995,2.8107892780767525,2.9307465681966915,2.5907515349461825
1,Deaths,102,United States of America,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,1995,42094.06020302632,43428.02706083209,39393.902450155685
1,Deaths,102,United States of America,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1995,15.726853424922064,16.225239685245498,14.718041611598576
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,1,Number,2000,50776.6495301625,51423.90502252717,49827.402088131224
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,3,Rate,2000,18.066044941124968,18.296334787376143,17.728308065874913
1,Deaths,102,United States of America,3,Both,22,All ages,696,Unintentional injuries,1,Number,2000,45037.68251252859,46902.25681666644,41291.046900535504
1,Deaths,102,United States of America,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,1995,41991.32058041566,42089.06783477672,41895.8452156278
1,Deaths,102,United States of America,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,1995,15.68846865096737,15.724988215357445,15.652797892184106
1,Deaths,102,United States of America,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1995,78991.29018169218,83903.8071052743,69726.70575809448
1,Deaths,102,United States of America,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,1995,29.512107801937447,31.347483938903018,26.050746256627054
1,Deaths,102,United States of America,3,Both,22,All ages,957,Enteric infections,1,Number,1995,1307.5104474374407,1390.471723843141,1177.0696476596486
1,Deaths,102,United States of America,3,Both,22,All ages,957,Enteric infections,3,Rate,1995,0.48850182327920316,0.5194971662725858,0.4397675522480743
1,Deaths,102,United States of America,3,Both,22,All ages,961,Other infectious diseases,1,Number,1995,6366.507770475717,6517.777629146528,6117.139040529243
1,Deaths,102,United States of America,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1995,2.378604821012268,2.435121082058368,2.285437627215523
1,Deaths,102,United States of America,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,1995,15124.050909658892,15470.830079020552,14770.079815663921
1,Deaths,102,United States of America,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1995,5.650529568781404,5.780090488803439,5.518281658148207
1,Deaths,102,United States of America,3,Both,22,All ages,973,Substance use disorders,1,Number,1995,16738.38923568998,17257.806821290906,16266.85353184624
1,Deaths,102,United States of America,3,Both,22,All ages,973,Substance use disorders,3,Rate,1995,6.253666023408791,6.447726757765922,6.077494543081148
1,Deaths,102,United States of America,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,1995,95482.3969931538,99575.34913969444,86930.76026347188
1,Deaths,102,United States of America,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1995,35.67338610076846,37.202562858092456,32.47839049468486
1,Deaths,102,United States of America,3,Both,22,All ages,717,Self-harm and interpersonal violence,1,Number,1997,54837.47823445695,55354.32473324626,54190.23568177948
1,Deaths,102,United States of America,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1997,20.093116400031377,20.28249521896101,19.85595888716399
1,Deaths,102,United States of America,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1995,2849.0173911118914,3048.372739140276,2472.898310594916
1,Deaths,102,United States of America,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1995,1.0644275866705144,1.1389091720247178,0.9239049186010246
1,Deaths,102,United States of America,3,Both,22,All ages,542,Neurological disorders,1,Number,1995,143798.4982001449,325718.06196445035,59570.572702241974
1,Deaths,102,United States of America,3,Both,22,All ages,542,Neurological disorders,3,Rate,1995,53.72486980372147,121.69223386049883,22.256291286899163
1,Deaths,102,United States of America,3,Both,22,All ages,558,Mental disorders,1,Number,1995,27.21177916435212,30.036230874513084,23.879213652333547
1,Deaths,102,United States of America,3,Both,22,All ages,558,Mental disorders,3,Rate,1995,0.010166652023706346,0.011221901572864313,0.008921564971431487
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,1999,919117.8583988646,968530.37649628,814827.3854541015
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1999,330.23668697456236,347.9904778757502,292.7653877787384
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2001,902991.902415796,953549.651888827,797188.584259842
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2001,318.19488499293055,336.01034627894455,280.91207596392786
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,1999,150398.48461195378,157008.3200132526,136827.6143712606
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,1999,54.03778941992067,56.41268631091855,49.16181058141208
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,1999,3994.5656957389065,4222.871279391009,3546.648823822804
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1999,1.4352371996786832,1.5172668097815745,1.2743018174859542
1,Deaths,102,United States of America,3,Both,22,All ages,410,Neoplasms,1,Number,1998,589367.960688854,609021.8372540196,550016.0862885275
1,Deaths,102,United States of America,3,Both,22,All ages,410,Neoplasms,3,Rate,1998,213.84659380570156,220.97781714812058,199.56813813508126
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2001,158636.59557102507,166048.25473811908,143481.80828810402
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2001,55.90011731926851,58.51182627255023,50.55989689904042
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2001,4628.67599220048,4895.935465309184,4127.095802867714
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2001,1.6310456617246514,1.7252221400314693,1.4542996131360744
1,Deaths,102,United States of America,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,1998,8432.274945265859,8828.289087685982,7696.542608587552
1,Deaths,102,United States of America,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1998,3.0595712616794803,3.2032612501146334,2.792617737488122
1,Deaths,102,United States of America,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,1998,44345.53460841342,45923.44433035292,41317.27156994895
1,Deaths,102,United States of America,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1998,16.090358076842445,16.662887704980477,14.991581456602626
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,1,Number,1999,50451.72645752571,51080.843378535355,49476.55457930406
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,3,Rate,1999,18.12717579713251,18.35321589178999,17.776799044736812
1,Deaths,102,United States of America,3,Both,22,All ages,696,Unintentional injuries,1,Number,1999,44037.62371210804,45780.52845971119,40465.315700907195
1,Deaths,102,United States of America,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,1998,17392.810326075138,17409.664986103802,17375.0791528473
1,Deaths,102,United States of America,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,1998,6.310816829256492,6.316932383336954,6.304383240646552
1,Deaths,102,United States of America,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,1998,80950.21366058505,86296.79536810855,70977.28210845611
1,Deaths,102,United States of America,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,1998,29.37201988198827,31.31197651845252,25.7534359328582
1,Deaths,102,United States of America,3,Both,22,All ages,957,Enteric infections,1,Number,1998,1788.1269938451187,1903.507559872267,1598.951368075055
1,Deaths,102,United States of America,3,Both,22,All ages,957,Enteric infections,3,Rate,1998,0.6488049782666764,0.6906697260677624,0.5801643905518181
1,Deaths,102,United States of America,3,Both,22,All ages,961,Other infectious diseases,1,Number,1998,6107.350705107911,6269.5150082805285,5812.153634691215
1,Deaths,102,United States of America,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1998,2.21599447641789,2.274834261040397,2.1088850096320635
1,Deaths,102,United States of America,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,1998,15078.12592729434,15421.47464587853,14733.182991010135
1,Deaths,102,United States of America,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1998,5.4709554736511965,5.595536310843233,5.345796189635318
1,Deaths,102,United States of America,3,Both,22,All ages,973,Substance use disorders,1,Number,1998,18796.434134762785,19374.539376422803,18301.971455574843
1,Deaths,102,United States of America,3,Both,22,All ages,973,Substance use disorders,3,Rate,1998,6.820108461128732,7.029868483790502,6.640697351667004
1,Deaths,102,United States of America,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,1998,105859.72696213036,110579.31139359927,96071.36860563731
1,Deaths,102,United States of America,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1998,38.41020133770781,40.122657938959804,34.85858802802083
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,1,Number,2001,51542.611139484514,52203.70392476995,50631.80893285895
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,3,Rate,2001,18.162505311383985,18.395460160946634,17.8415582435164
1,Deaths,102,United States of America,3,Both,22,All ages,696,Unintentional injuries,1,Number,2001,46549.966158232855,48519.136477125016,42620.55804244775
1,Deaths,102,United States of America,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,1995,105.99722726968734,113.70685433348281,97.52067016065314
1,Deaths,102,United States of America,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1995,0.03960185471960423,0.042482265262287155,0.03643490977395666
1,Deaths,102,United States of America,3,Both,22,All ages,526,Digestive diseases,1,Number,1995,81113.97686314177,84229.1126039396,75143.2191774099
1,Deaths,102,United States of America,3,Both,22,All ages,526,Digestive diseases,3,Rate,1995,30.30516939174801,31.46902203409162,28.07442162100953
1,Deaths,102,United States of America,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1995,15.50920841053834,16.043823126405844,14.433625410687263
1,Deaths,102,United States of America,3,Both,22,All ages,717,Self-harm and interpersonal violence,1,Number,1995,59743.053695367,60308.124800743855,59030.90810195034
1,Deaths,102,United States of America,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1995,22.320732286042016,22.53184973126013,22.054666021327954
1,Deaths,102,United States of America,3,Both,22,All ages,410,Neoplasms,1,Number,2000,603182.8750188381,623591.956750014,560055.600537676
1,Deaths,102,United States of America,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,214.60905807371475,221.8704940127578,199.26461754496182
1,Deaths,102,United States of America,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2000,9764.449796400917,10278.53417600214,8849.931329071338
1,Deaths,102,United States of America,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2000,3.4741360542575603,3.657044371197397,3.148755551937281
1,Deaths,102,United States of America,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2000,49494.37678151427,51455.267972687514,45891.65060073959
1,Deaths,102,United States of America,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2000,17.609819543856542,18.307493547797044,16.327989929364552
1,Deaths,102,United States of America,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2000,16309.666078445438,16327.853086857333,16292.388075449862
1,Deaths,102,United States of America,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2000,5.802887017445038,5.809357852255022,5.796739601624991
1,Deaths,102,United States of America,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2000,67242.81996773682,71746.20825705129,58797.72872504488
1,Deaths,102,United States of America,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2000,23.924615325071528,25.52689542773486,20.919899587934403
1,Deaths,102,United States of America,3,Both,22,All ages,957,Enteric infections,1,Number,2000,3274.2068156525525,3494.944792996371,2883.095466895796
1,Deaths,102,United States of America,3,Both,22,All ages,957,Enteric infections,3,Rate,2000,1.1649442809923691,1.2434816058416118,1.025789073451032
1,Deaths,102,United States of America,3,Both,22,All ages,961,Other infectious diseases,1,Number,2000,5762.3701290932295,5922.5895301891405,5460.736352130436
1,Deaths,102,United States of America,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2000,2.050218726183475,2.1072238836214305,1.9428991330083851
1,Deaths,102,United States of America,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2000,15481.214591581605,15829.176394743936,15092.231434998243
1,Deaths,102,United States of America,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2000,5.508128660371221,5.631931503447574,5.3697306515778065
1,Deaths,102,United States of America,3,Both,22,All ages,973,Substance use disorders,1,Number,2000,22609.784976006555,23307.219422569928,21968.6860658965
1,Deaths,102,United States of America,3,Both,22,All ages,973,Substance use disorders,3,Rate,2000,8.044433716389014,8.292576950960195,7.8163343473104145
1,Deaths,102,United States of America,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,2000,120925.79690177964,126339.51210168583,109566.0157278092
1,Deaths,102,United States of America,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2000,43.02471513153245,44.95088440431716,38.98296918907151
1,Deaths,102,United States of America,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,1998,3457.633756220667,3716.487657766742,2981.403843646777
1,Deaths,102,United States of America,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1998,1.2545697267479352,1.348492418226184,1.0817742043152547
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2004,852701.8686213819,902371.2359746033,749724.3341876724
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2004,291.922003639511,308.9262835300921,256.6677028246819
1,Deaths,102,United States of America,3,Both,22,All ages,410,Neoplasms,1,Number,2003,612130.2828964775,632976.7593098197,566843.4259297962
1,Deaths,102,United States of America,3,Both,22,All ages,410,Neoplasms,3,Rate,2003,211.6073908830836,218.81381181370622,195.95217186880808
1,Deaths,102,United States of America,3,Both,22,All ages,542,Neurological disorders,1,Number,1998,155011.2923799634,348304.3734839481,64927.873399501055
1,Deaths,102,United States of America,3,Both,22,All ages,542,Neurological disorders,3,Rate,1998,56.244382266946836,126.37894973136058,23.558465162074242
1,Deaths,102,United States of America,3,Both,22,All ages,558,Mental disorders,1,Number,1998,32.559517792252876,35.93825282005146,27.943106161471764
1,Deaths,102,United States of America,3,Both,22,All ages,558,Mental disorders,3,Rate,1998,0.011813913277015163,0.013039855345909184,0.0101388919512992
1,Deaths,102,United States of America,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2003,10220.451418088884,10743.570852645114,9202.814015365377
1,Deaths,102,United States of America,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2003,3.5331090760540906,3.7139462961028777,3.181321880301551
1,Deaths,102,United States of America,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2003,54310.4183971611,56478.536695720664,50081.91100443384
1,Deaths,102,United States of America,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2003,18.77457504701736,19.524072121583192,17.312821819467647
1,Deaths,102,United States of America,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2003,15276.4870248675,15292.114659823852,15258.161095520034
1,Deaths,102,United States of America,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2003,5.280930631131975,5.286332950133647,5.274595538418751
1,Deaths,102,United States of America,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2003,68182.57198052164,72817.47758310064,59241.56626236624
1,Deaths,102,United States of America,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2003,23.57004148238856,25.17228255582522,20.47922414373787
1,Deaths,102,United States of America,3,Both,22,All ages,957,Enteric infections,1,Number,2003,5813.544240439048,6224.408476111886,5078.8472400539
1,Deaths,102,United States of America,3,Both,22,All ages,957,Enteric infections,3,Rate,2003,2.0096848054660463,2.1517165123545086,1.7557073113197241
1,Deaths,102,United States of America,3,Both,22,All ages,961,Other infectious diseases,1,Number,2003,5541.929686657644,5707.375313036302,5239.859692720326
1,Deaths,102,United States of America,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2003,1.9157903378053567,1.9729832562235496,1.8113677253858422
1,Deaths,102,United States of America,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2003,15855.362054586756,16303.727553425788,15399.144247344859
1,Deaths,102,United States of America,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2003,5.481042009557247,5.636037532605667,5.323332021075614
1,Deaths,102,United States of America,3,Both,22,All ages,973,Substance use disorders,1,Number,2003,29910.28556399466,30896.833176145265,28876.73859300596
1,Deaths,102,United States of America,3,Both,22,All ages,973,Substance use disorders,3,Rate,2003,10.339690202576133,10.680729964898166,9.982403226262608
1,Deaths,102,United States of America,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,2003,134583.76708841597,141017.2812165946,121444.43924170066
1,Deaths,102,United States of America,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2003,46.52427858010846,48.74828085039571,41.982142761496995
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2004,162629.4630930248,170743.23219889996,146067.4461696339
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2004,55.67610493652348,58.45384921223957,50.00610778686964
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2004,5300.451222453396,5623.306587065449,4720.36844870977
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2004,1.8146064855630546,1.9251358374872973,1.6160154752468825
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2006,827606.4945695667,877115.863827315,725097.0410825697
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2006,277.79807189477975,294.4166066824776,243.38929342756126
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2008,807296.8560201677,858918.9088231075,703173.1870454991
1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2008,265.7326076256984,282.724699939723,231.45890289631615
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,1,Number,2004,51235.72459266532,51978.03818293209,50127.93341005222
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,3,Rate,2004,17.540521407786656,17.794652046611066,17.161269721420073
1,Deaths,102,United States of America,3,Both,22,All ages,696,Unintentional injuries,1,Number,2004,50202.829088093175,52471.840666056065,45717.76816902367
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2006,168607.48856715023,177364.9034040168,150451.16112417856
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2006,56.5955385056953,59.53509126709498,50.50110499237319
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2006,5323.815734745267,5645.351473802099,4755.494149785414
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2006,1.7870156359811045,1.8949437502979267,1.5962502884953451
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2008,181193.52386999852,191313.80639132587,160618.98609846263
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2008,59.64228303852216,62.97351001438184,52.86989747557493
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2008,5425.112167651061,5754.113000820236,4819.779599410291
1,Deaths,102,United States of America,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2008,1.7857485659968997,1.8940436109448868,1.5864952174425955
1,Deaths,102,United States of America,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,1998,113.10790280285498,121.14051044269527,103.46478363398512
1,Deaths,102,United States of America,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1998,0.041040133431458,0.0439546891890357,0.03754121878819334
1,Deaths,102,United States of America,3,Both,22,All ages,526,Digestive diseases,1,Number,1998,84869.37561222783,88376.52433511679,78521.31203808116
1,Deaths,102,United States of America,3,Both,22,All ages,526,Digestive diseases,3,Rate,1998,30.794050752061548,32.06658651644757,28.490715886340908
1,Deaths,102,United States of America,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1998,15.753331161520373,16.367779867257337,14.511651820271808
1,Deaths,102,United States of America,3,Both,22,All ages,717,Self-harm and interpersonal violence,1,Number,1998,53586.52040782605,54154.89924762317,52912.959120905376
1,Deaths,102,United States of America,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1998,19.443362427980787,19.649593317660937,19.198967081550634
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,1,Number,2008,46143.56037816262,46933.963883142605,45068.885631944264
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,3,Rate,2008,15.1887729191363,15.448944853274961,14.835029286255173
1,Deaths,102,United States of America,3,Both,22,All ages,696,Unintentional injuries,1,Number,2008,56349.638277747195,59142.48641916537,50772.95905583414
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,1,Number,2006,51308.60002721948,52086.71716736709,50194.3490934001
1,Deaths,102,United States of America,3,Both,22,All ages,688,Transport injuries,3,Rate,2006,17.22247257930849,17.483658834684284,16.848458161764622
1,Deaths,102,United States of America,3,Both,22,All ages,696,Unintentional injuries,1,Number,2006,53808.138761099086,56243.27674370781,48903.152993029245
1,Deaths,102,United States of America,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2000,3849.524575701357,4130.294752693626,3327.5012898285863
1,Deaths,102,United States of America,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2000,1.3696390886380574,1.4695355308532294,1.1839061537131357
1,Deaths,102,United States of America,3,Both,22,All ages,542,Neurological disorders,1,Number,2000,163108.8984177692,364099.7107596313,69423.75139014932
1,Deaths,102,United States of America,3,Both,22,All ages,542,Neurological disorders,3,Rate,2000,58.033224255223615,129.54461939688866,24.700578399740504
1,Deaths,102,United States of America,3,Both,22,All ages,558,Mental disorders,1,Number,2000,33.185135211252394,36.537130431021275,28.21633312279872
1,Deaths,102,United States of America,3,Both,22,All ages,558,Mental disorders,3,Rate,2000,0.011807083564024119,0.012999704519583788,0.01003921186188993
1,Deaths,102,United States of America,3,Both,22,All ages,410,Neoplasms,1,Number,1999,598774.5437100969,618072.699306619,557960.0439463346
1,Deaths,102,United States of America,3,Both,22,All ages,410,Neoplasms,3,Rate,1999,215.13815638833614,222.07193415217714,200.4736114017022
1,Deaths,102,United States of America,3,Both,22,All ages,386,Nutritional deficiencies,1,Number,2003,3604.5507667312563,3864.950646020127,3098.742956815434
1,Deaths,102,United States of America,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,2003,1.2460575867026886,1.3360752521935295,1.071204824251343
1,Deaths,102,United States of America,3,Both,22,All ages,542,Neurological disorders,1,Number,2003,173415.4828754428,382593.04462895205,75063.88432488564
1,Deaths,102,United States of America,3,Both,22,All ages,542,Neurological disorders,3,Rate,2003,59.948019066079226,132.2586354670505,25.94884317171569
1,Deaths,102,United States of America,3,Both,22,All ages,558,Mental disorders,1,Number,2003,40.106287274659195,43.7883640649018,35.06100241792322
1,Deaths,102,United States of America,3,Both,22,All ages,558,Mental disorders,3,Rate,2003,0.013864347256339418,0.015137204823404384,0.012120242129332685
1,Deaths,102,United States of America,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,1999,9400.537928128973,9884.257353875932,8547.283324458582
1,Deaths,102,United States of America,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1999,3.377589144630491,3.551388292502765,3.0710169559965235
1,Deaths,102,United States of America,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,1999,47137.96689188396,48850.602097271476,43827.31626583101
1,Deaths,102,United States of America,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1999,16.93655049224054,17.55189592488008,15.747042221361607
